"dcra_code","tank_farm_id","uscg_id","aea_id","community_fips_code","entity_name","number_of_tanks","total_capacity","gasoline_capacity","diesel_capacity","av_gas_capacity","jet_fuel_capacity","other_fuel_capacity","barge_delivery","plane_delivery","road_delivery","inspected_by_uscg","fuel_supplier","recommendations_by_aea","distance_to_barge_mooring","tank_farm_evaluation_id","data_source","report","geometry"
C27C9D60-E59E-4014-ADA0-9D09317C648F,,,"149-BF-01","0217740",Craig High School,1,6000,,6000,,,,false,false,true,false,,,,,DEC,,POINT (-133.127685546875 55.48870849609375)
CC464040-DC6C-40F1-8945-651DE5EAB4F4,,,"257-BF-04","0238090","North Pacific Seafoods, Inc. - Kasilof",2,8000,4000,4000,,,,false,false,true,false,,,,,DEC,,POINT (-151.28460693359375 60.38409423828125)
"8DD95CDF-8767-4EB6-B07F-09F075FC7FEB",,,"257-BF-07","0238090",Icicle - Kasilof,3,7000,1050,5950,,,,false,false,true,false,,,,,DEC,,POINT (-151.28350830078125 60.38348388671875)
"9D76FA1D-AF1E-40E9-8EA2-47C4C9B0D071",,,,"0217190",Quartz Creek Highway Station,2,6000,,6000,,,,false,false,true,false,,,,,DEC,,POINT (-149.72369384765625 60.481689453125)
AA03A04C-1699-4D6B-9606-784F5118684C,,,"334-BF-01","0255910",GCI Communication Corp. - North OTN Fairbanks (North Pole Hub),1,3000,,3000,,,,false,false,true,false,,,,,DEC,,POINT (-147.56109619140625 64.81988525390625)
"9FCB9E11-BCB9-4736-AB12-985E5D526459",,,,"0255910",Badger Gas,1,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-147.4415283203125 64.8206787109375)
AAB281BB-64C6-44DD-AE7A-FBCC90EE0783,,,,"0255910",Colaska - North Pole - Twin Rich,4,13500,5000,8500,,,,false,false,true,false,,,,,DEC,,POINT (-147.536376953125 64.7977294921875)
"18E12583-BE85-4409-BB78-FE88AF66E31D",,,,"0255910",Colaska - North Pole - Southside,3,5000,,5000,,,,false,false,true,false,,,,,DEC,,POINT (-147.5692138671875 64.79412841796875)
D4480803-987D-48DA-80DF-D4C7F0E68FE3,,,,"0255910",Chena River Lakes Flood Control Project,2,7000,,7000,,,,false,false,true,false,,,,,DEC,,POINT (-147.2667236328125 64.73431396484375)
"06020A2C-EF28-4F96-B0C9-5E1ACFDCCE87",,,,"0255910",Golden Valley Electric Association - North Pole,3,53500,,51000,,2500,,false,false,true,false,,,,,DEC,,POINT (-147.34271240234375 64.73712158203125)
"011468FB-129F-4341-B443-F20118579BB5",,ANC-S-020,"407-BF-02","0268890",Bering Strait School District - Shaktoolik,1,3500,,3500,,,,true,false,false,true,,,,,DEC,,POINT (-161.194091796875 64.3538818359375)
B18E95A5-0733-4D86-A729-454A57417F73,,,"408-BF-01","0268890",Shaktoolik Tank Farm - Shaktoolik Native Corporation,11,106900,53000,53900,,,,true,false,false,false,,,,,DEC,,POINT (-161.18408203125 64.34832763671875)
C89DCAD2-C6AE-44E9-A966-0697EE252D72,,ANC-S-021,"408-BF-04","0268890",Shaktoolik Tank Farm - City of Shaktoolik,2,21600,,21600,,,,true,false,false,true,,,,,DEC,,POINT (-161.18408203125 64.34832763671875)
"2953E0F0-E16B-4151-819A-C5B384689FB0",,,"408-BF-05","0268890",Shaktoolik Tank Farm - Bering Strait School District,8,60100,,60100,,,,true,false,false,false,,,,,DEC,,POINT (-161.18408203125 64.34832763671875)
"17693B2B-AB4E-40C5-94D9-81021DD4C37F",,,"407-BF-03","0268890",Alaska Village Electric Cooperative - Shaktoolik,11,97800,,97800,,,,,,,false,,,,,DEC,,POINT (-161.1890869140625 64.35089111328125)
"17167C82-B94D-4D95-9821-759B8F922368",,,,"0229180",Golovin Tank Farm - Bering Strait School District,3,51400,,51400,,,,true,false,false,false,,,,,DEC,,POINT (-163.03509521484375 64.54290771484375)
"931CEEFB-1FB9-4F9D-8D10-D18DBC4CC1DF",,ANC-G-008,,"0229180",Golovin Tank Farm - City of Golovin,10,356404,28700,327704,,,,true,false,false,true,,,,,DEC,,POINT (-163.0364990234375 64.54290771484375)
"35BBA554-D208-4C21-B288-1FC24B34B9A2",,ANC-S-029,,"0269770","Native Store, Shishmaref",,,,,,,,,,,true,,,,,,,POINT (-166.0706787109375 66.255126953125)
"01A9966D-C1DC-47AA-949A-89D610D1E56E",,ANC-S-027,"408-BF-03","0269770",Alaska Village Electric Cooperative - Shishmaref,20,159800,,159800,,,,,,,true,,,,,DEC,,POINT (-166.07269287109375 66.2548828125)
"5B0C866F-F775-4190-B09B-985A2B276D31",,,"408-BF-02","0269770",Bering Strait School District - Shishmaref,3,52600,,52600,,,,true,false,false,false,,,,,DEC,,POINT (-166.07330322265625 66.255126953125)
"59E906D7-37C0-4DDE-A16A-8B52C5FE2DF3",,ANC-S-080,,"0269770",Nayokpuk General Store Tank Farm,3,81000,27000,54000,,,,true,false,false,true,,,,,DEC,,POINT (-166.0601806640625 66.2576904296875)
BEDF4DA1-CE41-487E-97C9-7DD236954746,,,,"0269770",City of Shishmaref,1,12000,,12000,,,,true,false,false,false,,,,,DEC,,POINT (-166.0609130859375 66.2576904296875)
F75EDA26-FB7A-4212-9A92-1EFC1B431DCE,,,"409-BF-05","0269770",Shishmaref Tank Farm,6,147500,60500,87000,,,,true,false,false,false,,,,,DEC,,POINT (-166.072998046875 66.2542724609375)
"5E39BCC6-8EBB-4E87-8E24-53576A9C08B3",,ANC-A-003,,"0200760",Akiachak Tank Farm - Akiachak Limited,10,400000,150000,250000,,,,true,false,false,true,,,,,DEC,,POINT (-161.4569091796875 60.9114990234375)
"0DD524A1-60B5-4049-833A-BCD12122BD6A",,,,"0200760",Akiachak Airport Maintenance Station,2,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-161.4857177734375 60.9171142578125)
"50B0DA07-CC55-4458-825A-5EAD7328F878",,,,"0200760",Yupiit School District - Akiachak,6,137000,9000,128000,,,,true,false,false,false,,,,,DEC,,POINT (-161.4569091796875 60.9114990234375)
ED065D32-B350-4A2B-A53C-282E4A15376A,,,,"0200760",Akiachak Tank Farm - Native Village of Akiachak,3,62000,,62000,,,,true,false,false,false,,,,,DEC,,POINT (-161.4569091796875 60.9114990234375)
C34CCB22-D514-4F25-9E87-638161362114,,,,"0249530",DOT&PF Minto APT,1,3000,,3000,,,,false,true,false,false,,,,,DEC,,POINT (-149.3662109375 65.14630126953125)
"1E4F5A63-4728-4AB5-B065-D3C091AC8E28",,,"295-BF-03","0249530",Minto Northfork Store,3,20000,10000,10000,,,,false,false,true,false,,,,,DEC,,POINT (-149.33837890625 65.1533203125)
E2861BD3-C905-4D5D-B58F-B62EF99C0B2D,,,,"0249530",Yukon Koyukuk School District - Minto,5,19000,,19000,,,,false,false,true,false,,,,,DEC,,POINT (-149.3477783203125 65.152099609375)
"366F32F8-C6B1-4774-BC82-2D10FA4CDEA5",,,,"0249530",Alaska Village Electric Cooperative - Minto,7,42000,,42000,,,,,,,false,,,,,DEC,,POINT (-149.35400390625 65.14788818359375)
D09AC76A-E60F-4EFE-915F-BDE854349BA0,,,,"0249530",Native Village of Minto,2,12000,,12000,,,,false,false,true,false,,,,,DEC,,POINT (-149.35400390625 65.14788818359375)
D60CDEBF-4FAB-4440-A647-D4CC1187D243,,,,"0201090",Aleutians East Borough School District - Akutan,2,2400,,2400,,,,,,,false,,,,,DEC,,POINT (-165.772216796875 54.1348876953125)
"67A427B8-24AF-46E3-82E0-0740A89A2760",,,,"0201090",City of Akutan,5,92000,,92000,,,,false,false,true,false,,,,,DEC,,POINT (-165.777587890625 54.13409423828125)
"3DC23E6C-2C08-4283-9119-F36339ABBD1A",,,,"0201090",AK DOT&PF Akutan,2,7500,,7500,,,,,,,false,,,,,DEC,,POINT (-165.6038818359375 54.14447021484375)
"7194E7D0-61E4-4529-9365-D335C386020F",,,,"0271640",Petro 49 - Soldotna - Alaska Oil Sales,5,104000,40000,44000,,20000,,false,false,true,false,,,,,DEC,,POINT (-151.1583251953125 60.4910888671875)
EFB8BB07-4BF6-42EF-8860-505B1E26AE40,,,"415-BF-02","0271640",Kenai Peninsula Borough - Central Landill - Soldotna,1,1100,,1100,,,,false,false,true,false,,,,,DEC,,POINT (-151.10968017578125 60.4459228515625)
C1258475-1FC1-491C-9142-9658BFEEF0FB,,,,"0271640",University of Alaska - Soldotna,1,1700,,1700,,,,false,false,true,false,,,,,DEC,,POINT (-151.1328125 60.48687744140625)
EEF98AEC-B3D9-49F8-B68D-1051218EE404,,,,"0271640",Kenai Peninsula Borough - Soldotna High School,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-151.09698486328125 60.4935302734375)
"3282A734-D7C0-4BDC-988C-4806E34D3B0F",,,"415-BF-09","0271640",Kenai Peninsula Borough - Soldotna Maintenance Shop,1,2000,2000,,,,,false,false,true,false,,,,,DEC,,POINT (-151.14959716796875 60.48828125)
B9036553-889F-4AA5-B39F-08B8BACE8D3F,,,"415-BF-07","0271640",Kenai Peninsula Borough - Administration Building - Soldotna,1,1500,,1500,,,,false,false,true,false,,,,,DEC,,POINT (-151.0709228515625 60.48907470703125)
"80AD0D72-EDDF-414A-AB9A-6958587FD3E6",,,"415-BF-06","0271640",Kenai Peninsula Borough - Soldotna Warehouse,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-151.06817626953125 60.49090576171875)
"01CC0E0C-B1D0-4ACE-BB8C-7D124D55C13C",,,,"0271640",Alaska Waste - Kenai Peninsula,1,8000,,8000,,,,false,false,true,false,,,,,DEC,,POINT (-151.14599609375 60.4932861328125)
F838A24B-74C8-4827-BDA2-B393AB91F423,,,,"0271640",Soldotna Highway Station,1,4000,,4000,,,,false,false,true,false,,,,,DEC,,POINT (-151.097412109375 60.453125)
A530462C-BE7E-4917-B358-72FCC00AFB68,,,"305-BF-03","0252845",Southeast Island School District - Naukati,1,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-133.20257568359375 55.868896484375)
FDBC58AD-8866-43BC-880C-54DBF59C43F6,,,"297-BF-03","0252845",Alaska Power & Telephone - Naukati Power Generation Station,1,4000,,4000,,,,false,false,true,false,,,,,DEC,,POINT (-133.215576171875 55.86871337890625)
F729F6FD-CA95-4695-B3B0-6992D56CFD1B,,,,"0201860",DOT&PF Allakaket APT,1,1000,,1000,,,,false,true,false,false,,,,,DEC,,POINT (-152.62939453125 66.54949951171875)
FACB07C6-BCA3-48B2-85F6-AC60C6860B65,,,,"0201860",Allakaket Tank Farm - City of Allakaket,4,20000,10000,10000,,,,false,true,false,false,,,,,DEC,,POINT (-152.63671875 66.54730224609375)
"5FAA65FF-9E91-4893-ADFF-78AC5B432EE0",,,,"0201860",Alatna Village Tank Farm,2,15000,5000,10000,,,,false,true,false,false,,,,,DEC,,POINT (-152.6326904296875 66.54931640625)
"72D561CA-BBAD-4D27-A4F4-0FC17DF9CAD6",,,,"0201860",Allakaket Tank Farm - Yukon Koyukuk School District,7,29000,,29000,,,,false,true,false,false,,,,,DEC,,POINT (-152.64410400390625 66.5634765625)
A7EA9E25-E914-4577-97C7-9D9E1A63BD1C,,,,"0201860",Allakaket Tank Farm - Alaska Power & Telephone,3,16000,,16000,,,,false,true,false,false,,,,,DEC,,POINT (-152.6444091796875 66.54608154296875)
"0CA1F24C-70BD-456D-A855-67322ADA7ECC",,,,"0201420",Southwest Region School District - Aleknagik,2,22000,,22000,,,,false,false,true,false,,,,,DEC,,POINT (-158.6243896484375 59.27947998046875)
"2987CCEB-7A5C-41D0-A9DE-C028E4D0605D",,,,"0201420",GCI Communication Corp. - Agulowak Lodge,5,5000,,5000,,,,false,false,true,false,,,,,DEC,,POINT (-158.84222412109375 59.43048095703125)
A8B50C02-94E9-4108-AA7E-7EE23CC1EEF2,,,,"0230060",Grayling Fuel Co.,,,,,,,,true,false,false,false,,,,,USCG,,POINT (-160.06451416015625 62.90667724609375)
"3ACCCEC3-494E-4C62-BEDC-7721843C1601",,,,"0230060",Alaska Village Electric Cooperative - Grayling,8,66300,,66300,,,,,,,false,,,,,DEC,,POINT (-160.06439208984375 62.9071044921875)
ABAD2EE2-9E85-4C4A-B842-A3C00F4B54B7,,,,"0230060",Iditarod Area School District - Grayling,2,3300,,3300,,,,true,false,false,false,,,,,DEC,,POINT (-160.06549072265625 62.90570068359375)
CAAC5221-829D-4B94-872F-BF7B98979A46,,,,"0230060",GCI Communication Corp. - Elliott Microwave Repeater,2,9000,,9000,,,,false,true,false,false,,,,,DEC,,POINT (-152.74078369140625 65.2542724609375)
AF0B22FA-9863-4EEB-8301-672C0FE42AEB,,,,"0230060",GCI Communication Corp. - Grayling Repeater,2,9000,,9000,,,,false,true,false,false,,,,,DEC,,POINT (-160.17437744140625 62.9581298828125)
"369BD22E-80EC-4EA0-89F9-C6FFE57A172E",,,,"0263610",Kodiak Island Borough School District - Port Lions,1,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-152.87908935546875 57.868896484375)
"1E92352C-691A-49A5-B8E8-782773562097",,,"370-BF-01","0263610","Kizhuyak Oil Sales, Inc.",6,96000,32000,64000,,,,true,false,false,false,,,,,DEC,,POINT (-152.8563232421875 57.86248779296875)
"7468E915-540F-4DD3-9191-E29646D8AD4F",,,"264-BF-18","0239630",Federal Aviation Administration - King Salmon - AKN NXRAD,1,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-156.62939453125 58.67950439453125)
"4BAF775A-D866-4D12-81DE-CE93DE008CF2",,,"264-BF-01","0239630",State of Alaska Department of Fish and Game - King Salmon,4,11000,2000,9000,,,,false,false,true,false,,,,,DEC,,POINT (-156.661376953125 58.6884765625)
"1973D7CD-DCB2-4263-84C7-FC0656D1FEEE",,,"264-BF-17","0239630",AK DOT&PF King Salmon,2,7000,,7000,,,,,,,false,,,,,DEC,,POINT (-156.65582275390625 58.6759033203125)
"902FD68A-9632-42F4-9216-EA07E1A8598E",,,"264-BF-20","0239630",Katmailand/Katmai Air Docking and Re-Fueling Facility,1,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-156.65972900390625 58.6727294921875)
"2252CEB0-6807-417D-BB44-607C323ACE41",,,,"0239630",National Park Service - Katmai - King Salmon Facilities,3,9500,,9500,,,,false,false,true,false,,,,,DEC,,POINT (-156.6680908203125 58.68170166015625)
"9D8422E9-699D-4E93-870C-660389356C64",,,"264-BF-19","0239630",Bristol Bay Express - King Salmon,1,4000,4000,,,,,true,false,false,false,,,,,DEC,,POINT (-156.6702880859375 58.6837158203125)
E1382C04-8BCB-4CB3-8640-A3678801E8F8,,,"264-BF-21","0239630",AT&T - King Salmon,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-156.548583984375 58.755126953125)
B5C82EF4-79DB-417C-9A44-A90C8CBCF6EC,,,"278-BF-04","0241940",Alaska Army National Guard -  Koyuk Readiness Center,1,1500,,1500,,,,false,false,true,false,,,,,DEC,,POINT (-161.1588134765625 64.9312744140625)
D4FB8AB8-618F-4FBA-BDDC-292B669758E6,,ANC-K-045,,"0241940",Koyuk Tank Farm - Bering Strait School District,4,83000,,83000,,,,true,false,false,true,,,,,DEC,,POINT (-161.1571044921875 64.93212890625)
"63F62819-A90B-4541-A5A3-05D54AEF64DC",,ANC-K-046,,"0241940",Koyuk Tank Farm - City of Koyuk,5,120000,,120000,,,,,,,true,,,,,DEC,,POINT (-161.1680908203125 64.931884765625)
"2D4608DF-39F1-4BF7-A6E8-1204529443BC",,,,"0241940",Koyuk Tank Farm - Koyuk Native Corporation,5,94500,94500,,,,,,,,false,,,,,DEC,,POINT (-161.16778564453125 64.931884765625)
B70644C4-0854-45E2-B80A-F541CEB000BF,,,,"0241940",Koyuk Tank Farm - Alaska Village Electric Cooperative,5,135000,,135000,,,,,,,false,,,,,DEC,,POINT (-161.16748046875 64.93212890625)
"27B88589-90C2-450B-9FDE-9781E9220650",,,,"0246780",DOT&PF Manley APT ,1,3000,,3000,,,,false,false,true,false,,,,,DEC,,POINT (-150.63800048828125 64.99847412109375)
"18521C94-5BEA-4B54-9043-F330F2BBC359",,,,"0246780",TDX Power - Manley,1,10000,,10000,,,,false,false,true,false,,,,,DEC,,POINT (-150.63360595703125 64.9945068359375)
"553EA5B8-F7A2-4B10-AC7C-2CE7F6E2B7DD",,,,"0246780",Yukon Koyukuk School District - Manley,1,8000,,8000,,,,false,false,true,false,,,,,DEC,,POINT (-150.63690185546875 64.99591064453125)
ACE4A6F5-F863-43EC-A3D7-F3D44ED62F64,,,,"0246780",DOT&PF Manley MS,3,9000,1000,8000,,,,false,false,true,false,,,,,DEC,,POINT (-150.6123046875 65.00732421875)
D01F6BDD-1243-4DD4-8535-C3B8E665FA0C,,,,"0265590",DOT&PF Ruby APT,1,2000,,2000,,,,false,true,false,false,,,,,DEC,,POINT (-155.46148681640625 64.73431396484375)
"0038F2D1-22F0-45C9-B78F-02C0A50909B1",,,"380-BF-02","0265590",Yukon Koyukuk School District - Ruby,3,13000,,13000,,,,false,false,true,false,,,,,DEC,,POINT (-155.46722412109375 64.74127197265625)
"96FE6742-CA6A-4170-A567-DAE43F26A7A6",,,,"0268230",Alaska Army National Guard -  Selawik Readiness Center,1,1500,,1500,,,,false,false,true,false,,,,,DEC,,POINT (-160.0032958984375 66.60211181640625)
D9B91291-5840-478F-A822-A19E95DA2C23,,,,"0268230",DOT&PF Selawik APT ,1,3000,,3000,,,,false,true,false,false,,,,,DEC,,POINT (-159.99688720703125 66.60028076171875)
B80548E9-C5CF-4823-A943-82BB8ADF4D12,,ANC-S-012,"401-BF-05","0268230",Selawik Tank Farm - Northwest Arctic Borough School District,5,151100,,151100,,,,true,false,false,true,,,,,DEC,,POINT (-160.01641845703125 66.60687255859375)
DC60B9F5-62A5-457E-A0B7-8BA4851ABE97,,ANC-S-000,"401-BF-04","0268230",Selawik Tank Farm - City of Selawik,2,52000,,52000,,,,true,false,false,true,,,,,DEC,,POINT (-160.01629638671875 66.60687255859375)
B4D5EE26-39E2-46BF-B83C-B634BBA008EB,,,,"0268230",Selawik Tank Farm - Alaska Village Electric Cooperative,8,295000,,295000,,,,true,false,false,false,,,,,DEC,,POINT (-160.01611328125 66.606689453125)
"683148F1-46BD-434C-AB08-C53F625B71F6",,,,"0268230",Selawik Apartments,2,31000,,31000,,,,true,false,false,false,,,,,DEC,,POINT (-160.01470947265625 66.6038818359375)
"334C590E-C868-4E01-B720-DAA166356DAA",,ANC-S-013,,"0268230","NIHA, Selawik",,,,,,,,,,,true,,,,,,,POINT (-160.010009765625 66.6044921875)
"3D022116-FC74-4A74-85B7-3FF086A4E087",,ANC-P-006,,"0260750",Alaska Village Electric Cooperative - Pilot Station,7,189000,,189000,,,,,,,true,,,,,DEC,,POINT (-162.8909912109375 61.93768310546875)
D54EFE07-2827-4A72-B381-179D181BB4F4,,,,"0260750",Lower Yukon School District - Pilot Station,4,65000,3000,62000,,,,true,false,false,false,,,,,DEC,,POINT (-162.89068603515625 61.9359130859375)
"03F321AF-CAA8-4847-90D5-81CA044AF4AA",,,"345-BF-02","0256320",North Slope Borough School District - Nuiqsut,1,2500,,2500,,,,false,false,true,false,,,,,DEC,,POINT (-150.9949951171875 70.21990966796875)
"88271815-7933-4E45-98AD-F580F1F4EAE0",,,"122-BF-06","0210150",Denali Borough School District - Cantwell,1,3000,,3000,,,,false,false,true,false,,,,,DEC,,POINT (-148.965087890625 63.39208984375)
"6E789582-AAC2-485A-B989-37C7DF0A9867",,,"122-BF-02","0210150",DOT&PF Cantwell MS ,1,5000,5000,,,,,false,false,true,false,,,,,DEC,,POINT (-148.88519287109375 63.38909912109375)
F5EEFC5C-66FC-4AD0-ABCE-A2FE24FE5CEC,,,,"0210150",Alaska Railroad - Cantwell,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-148.95147705078125 63.39129638671875)
B9EB1A03-7098-44D3-8382-43D1EC13C97A,,,"122-BF-07","0210150",Cantwell Community Hall,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-148.91668701171875 63.39312744140625)
AB061DFF-3825-4970-BD3B-DCD11F9B692B,,,"263-BF-02","0239410",Aleutians East Borough School District - King Cove,1,2000,,2000,,,,,,,false,,,,,DEC,,POINT (-162.29522705078125 55.04730224609375)
BACAEA02-40B4-467A-B3B9-39C3197CF50D,,,"263-BF-03","0239410",Alaska Commercial Company - King Salmon,1,4000,4000,,,,,false,false,true,false,,,,,DEC,,POINT (-156.672119140625 58.68389892578125)
A88A4221-EFB5-4D98-BE34-4E1A9CA8C2A3,,,,"0255140",Noorvik Tank Farm - Morris Trading Post,4,68100,32300,35800,,,,true,false,false,false,,,,,DEC,,POINT (-161.03900146484375 66.83367919921875)
B15585A9-81DC-44FE-B56A-EDA5807B30C5,,,,"0255140",Noorvik Tank Farm - Northweat Arctic Borough School District,9,100400,,100400,,,,true,false,false,false,,,,,DEC,,POINT (-161.03900146484375 66.83367919921875)
F121AA8F-FCE6-469A-AD26-98BD7D63BAEA,,ANC-N-049,"332-BF-03","0255140",Alaska Village Electric Cooperative - Noorvik,8,216000,,216000,,,,,,,true,,,,,DEC,,POINT (-161.03839111328125 66.83428955078125)
"7D5DD3B9-E5D6-45BD-B266-F9F00C019C01",,ANC-N-053,,"0255140","Noorvik Consolidated, Noorvik",,,,,,,,,,,true,,,,,,,POINT (-161.04681396484375 66.83349609375)
"1F236E12-D209-41AD-B142-115193CFD5C5",,,,"0255140",Noorvik Tank Farm - City of Noorvik,3,50600,,50600,,,,true,false,false,false,,,,,DEC,,POINT (-161.03900146484375 66.83367919921875)
"4DBA97A7-7784-44F2-9ECF-001A573B6035",,,,"0255140",Noorvik Tank Farm - Noorvik Native Store,7,143400,72300,71100,,,,true,false,false,false,,,,,DEC,,POINT (-161.03900146484375 66.83367919921875)
"04274DBD-1CBE-4D49-BE5E-C0038176D2C6",,,"435-BF-03","0279120",Tuntutuliak Airport Maintenance Station,2,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-162.65789794921875 60.3507080078125)
A203032F-1412-4EF3-918D-A214669EF4B4,,,,"0216530",Federal Aviation Administration - Cold Bay - CDB BLDG,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-162.72442626953125 55.205078125)
EAEFD0BA-2E87-4EE1-AE9D-B356943D2788,,,,"0216530",AK DOT&PF Cold Bay,6,10000,1000,9000,,,,false,false,true,false,,,,,DEC,,POINT (-162.71990966796875 55.20391845703125)
DE28396A-DEE2-44C9-B2DA-6D1A8CF2EFCE,,,,"0216530",Aleutians East Borough School District - Cold Bay,2,8000,,8000,,,,false,false,true,false,,,,,DEC,,POINT (-162.7197265625 55.2047119140625)
"4B0AE969-B2AA-4C9A-8CDC-8C82BEB37F87",,,,"0216530",Cold Bay FOL,2,4000,,4000,,,,false,false,true,false,,,,,DEC,,POINT (-162.71917724609375 55.202880859375)
"5184FF81-0EA3-40D8-BE90-3BC711B1E23A",,ANC-C-026,,"0216530","Crowley Fuels, Cold Bay",,,,,,,,,,,true,,,,,,,POINT (-162.71490478515625 55.20648193359375)
"5F66D6A9-1B61-40A5-B639-1546DF189A85",,,,"0216530",Federal Aviation Administration - Cold Bay - CDB Shop,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-162.7244873046875 55.205322265625)
"8953AD58-33A2-4CD1-9E57-4E6D032987BA",,,,"0216530",AT&T - Cold Bay,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-162.72308349609375 55.20867919921875)
"313FC53D-9310-4320-BE69-18364F32B047",,,,"0236400",NorthStar Helicopters North Douglas Helibase,2,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-134.498291015625 58.3319091796875)
"9A09CCA7-74E0-41A4-A6D8-9D72251E909D",,,"246-BF-01","0236400",Alaska Electric Light and Power - Snettisham,3,16000,5000,11000,,,,,,,false,,,,,DEC,,POINT (-134.1494140625 58.207275390625)
BCBAA36E-1FD6-4388-B636-77F2EFC7E596,,,,"0236400",State of Alaska Department of Corrections - Lemon Creek Correctional Center,3,19000,1000,18000,,,,false,false,true,false,,,,,DEC,,POINT (-134.48260498046875 58.3623046875)
"5A94EA96-3E72-4421-86AE-82D2C8836A97",,,"246-BF-02","0236400","Coastal Fuel, Inc",1,6000,,,,6000,,false,false,true,false,,,,,DEC,,POINT (-134.580810546875 58.35809326171875)
"8B6EF195-8E41-4B4A-A704-BC446DAE2FBC",,,,"0236400",Alaska Power & Telephone - Auke Mountain Microwave Tower,2,6000,,6000,,,,false,true,false,false,,,,,DEC,,POINT (-134.715087890625 58.3936767578125)
E8EBA337-4E99-462B-B598-48ACEC1CF721,,,"246-BF-03","0236400",Colaska - Secon/AggPro Juneau,2,2000,,2000,,,,false,false,true,false,,,,,DEC,,POINT (-134.5020751953125 58.35430908203125)
CB681F0F-2520-4EDD-ADBB-7F514E5CB705,,,,"0236400",Alaska Electric Light and Power - Auke Bay Generation Station,1,125000,,125000,,,,false,false,true,false,,,,,DEC,,POINT (-134.6444091796875 58.38787841796875)
"4F5A3756-C467-4F7F-BE1D-773559BD5A00",,,,"0236400",Federal Aviation Administration - Juneau - JNU LDIN 2 SX,1,1000,,1000,,,,false,false,true,false,,,,,DEC,,POINT (-134.5745849609375 58.35467529296875)
